,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID
155,0.0,0,1.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,80.9,1152.8,No,6551-GNYDG
156,0.0,0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,84.15,1821.95,No,9167-APMXZ
157,1.0,0,1.0,1.0,22.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.15,419.9,No,2749-CTKAJ
158,1.0,0,1.0,1.0,16.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,64.25,1024.0,No,6371-NZYEG
159,1.0,0,0.0,0.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,25.7,251.6,No,7554-NEWDD
160,0.0,0,0.0,1.0,13.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,56.0,764.55,No,8992-VONJD
161,0.0,0,1.0,0.0,20.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.4,1592.35,Yes,0867-MKZVY
162,0.0,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.7,135.2,No,4482-EWFMI
163,1.0,0,0.0,0.0,53.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,73.9,3958.25,No,4648-YPBTM
164,0.0,0,1.0,1.0,11.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.6,233.9,No,2907-ILJBN
165,1.0,0,1.0,0.0,69.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.9,1363.45,No,6345-FZOQH
166,0.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.9,273.0,Yes,3376-BMGFE
167,1.0,0,1.0,0.0,72.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,89.05,6254.45,No,5997-OPVFA
168,1.0,1,1.0,0.0,58.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.3,2651.2,Yes,3445-HXXGF
169,0.0,0,1.0,1.0,16.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,20.4,321.4,No,1159-WFSGR
170,1.0,0,1.0,0.0,43.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,84.25,3539.25,No,7654-YWJUF
171,0.0,0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,104.4,242.8,Yes,1875-QIVME
172,1.0,0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,81.95,1181.75,No,6727-IOTLZ
173,0.0,0,1.0,0.0,53.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,94.85,5000.2,Yes,0691-JVSYA
174,0.0,0,0.0,0.0,32.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.55,654.55,No,5918-VUKWP
175,0.0,0,1.0,0.0,34.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,24.7,780.2,No,1744-JHKYS
176,0.0,1,0.0,0.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,74.45,1145.7,Yes,2656-FMOKZ
177,0.0,1,0.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,503.6,Yes,2070-FNEXE
178,0.0,0,1.0,1.0,15.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,105.35,1559.25,No,5947-SGKCL
179,1.0,0,1.0,0.0,61.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.55,1252.0,No,3712-PKXZA
180,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,29.95,Yes,6317-YPKDH
181,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.3,45.3,No,6582-OIVSP
182,1.0,0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,84.5,662.65,Yes,9367-WXLCH
183,1.0,0,1.0,1.0,33.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,74.75,2453.3,No,5524-KHNJP
184,0.0,0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,79.25,1111.65,Yes,1918-ZBFQJ
185,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.8,24.8,Yes,1024-GUALD
186,1.0,0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.8,1023.85,No,4827-USJHP
187,1.0,0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,30.4,82.15,No,8167-GJLRN
188,0.0,0,0.0,0.0,13.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.65,244.8,No,0956-SYCWG
189,0.0,0,1.0,0.0,40.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.6,2379.1,No,8017-UVSZU
190,1.0,0,1.0,1.0,43.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,71.9,3173.35,No,7100-FQPRV
191,1.0,0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,91.0,531.0,Yes,2472-OVKUP
192,0.0,0,1.0,1.0,69.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.75,1375.4,No,2984-RGEYA
193,0.0,0,1.0,1.0,72.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,109.7,8129.3,No,9680-NIAUV
194,1.0,0,1.0,1.0,59.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.3,1192.7,No,2146-EGVDT
195,0.0,0,1.0,0.0,20.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,96.55,1901.65,No,2604-IJPDU
196,1.0,0,1.0,1.0,24.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.1,587.4,No,9178-JHUVJ
197,1.0,0,0.0,0.0,59.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,111.35,6519.75,No,6168-YBYNP
198,1.0,0,1.0,1.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,112.25,8041.65,No,7255-SSFBC
199,1.0,0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.75,20.75,No,3645-DEYGF
200,0.0,0,1.0,0.0,27.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,101.9,2681.15,No,9323-HGFWY
201,0.0,0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.05,1112.3,No,8544-GOQSH
202,1.0,0,1.0,1.0,71.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,105.55,7405.5,No,3363-DTIVD
203,1.0,0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,78.3,1033.95,No,7018-WBJNK
204,1.0,0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.85,2958.95,No,9142-KZXOP
205,0.0,0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,79.95,2684.85,No,7674-YTAFD
206,1.0,0,1.0,1.0,72.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,55.45,4179.2,No,6348-SNFUS
207,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,79.9,79.9,Yes,1285-OKIPP
208,0.0,0,0.0,0.0,19.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,106.6,1934.45,Yes,7825-ECJRF
209,1.0,0,1.0,0.0,64.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,102.45,6654.1,No,1347-KTTTA
210,1.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,84.5,Yes,7841-TZDMQ
211,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.25,25.25,No,4195-NZGTA
212,1.0,0,0.0,1.0,61.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,1124.2,No,7157-SMCFK
213,0.0,0,1.0,1.0,29.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,20.0,540.05,No,4709-LKHYG
214,1.0,1,1.0,0.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86.8,1975.85,No,2504-DSHIH
215,0.0,0,1.0,0.0,57.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,58.75,3437.45,No,0699-NDKJM
216,1.0,0,1.0,1.0,72.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,45.25,3139.8,No,9286-BHDQG
217,1.0,0,1.0,0.0,66.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,56.6,3789.2,No,0230-WEQUW
218,1.0,0,1.0,1.0,65.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,84.2,5324.5,No,2040-LDIWQ
219,0.0,0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,80.0,624.6,No,6496-JDSSB
220,0.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15,268.35,Yes,9408-SSNVZ
221,0.0,0,1.0,0.0,71.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.75,1836.9,No,4443-EMBNA
222,1.0,0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.2,20.2,No,6469-MRVET
223,1.0,0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,50.05,179.35,Yes,0742-MOABM
224,0.0,0,0.0,0.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.35,219.35,No,5961-VUSRV
225,1.0,0,0.0,0.0,24.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,50.6,1288.75,No,6778-JFCMK
226,0.0,0,1.0,1.0,31.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,81.15,2545.75,No,6341-JVQGF
227,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.2,55.2,Yes,2232-DMLXU
228,1.0,0,0.0,0.0,30.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,89.9,2723.15,No,4811-JBUVU
229,0.0,0,1.0,1.0,47.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,85.3,4107.25,No,0945-TSONX
230,1.0,0,0.0,0.0,54.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,108.0,5760.65,No,2651-ZCBXV
231,1.0,0,0.0,0.0,50.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,93.5,4747.5,No,3316-UWXUY
232,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,84.6,84.6,Yes,8937-RDTHP
233,0.0,0,0.0,0.0,72.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.25,1566.9,No,7083-MIOPC
234,0.0,0,0.0,0.0,29.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,25.15,702.0,No,1984-GPTEH
235,1.0,0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.4,114.1,Yes,1251-KRREG
236,0.0,0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,29.6,299.05,No,0621-JFHOL
237,1.0,0,1.0,0.0,18.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.15,1305.95,No,9903-LYSAB
238,0.0,1,0.0,0.0,11.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.0,1120.3,Yes,0094-OIFMO
239,1.0,0,0.0,0.0,16.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,284.35,No,9227-UAQFT
240,0.0,0,0.0,0.0,72.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,86.6,6350.5,No,7301-ABVAD
241,1.0,0,0.0,0.0,72.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,109.2,7878.3,No,6614-FHDBO
242,0.0,0,1.0,1.0,41.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,74.7,3187.65,No,7576-ASEJU
243,0.0,1,1.0,0.0,65.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,94.4,6126.15,No,9058-HRZSV
244,0.0,1,0.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,54.8,731.3,No,4522-AKYLR
245,1.0,1,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.35,273.4,No,0221-WMXNQ
246,1.0,0,0.0,0.0,41.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,65.0,2531.8,No,0303-UNCIP
247,1.0,1,0.0,0.0,15.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.4,1074.3,Yes,9947-OTFQU
248,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.55,48.55,Yes,0322-YINQP
249,1.0,0,0.0,0.0,42.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,99.0,4298.45,No,0959-WHOKV
250,0.0,0,1.0,0.0,51.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,93.5,4619.55,No,4075-JFPGR
251,0.0,0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.4,147.15,Yes,4629-NRXKX
252,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,40.2,40.2,Yes,9514-JDSKI
253,1.0,0,0.0,1.0,32.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,83.7,2633.3,No,3282-ZISZV
254,1.0,0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.85,193.05,No,3675-YDUPJ
255,0.0,0,1.0,1.0,67.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,59.55,4103.9,No,4111-BNXIF
256,0.0,0,1.0,1.0,61.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.1,7008.15,No,7017-VFHAY
257,1.0,0,0.0,0.0,50.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,114.35,5791.1,No,6655-LHBYW
258,0.0,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.6,80.55,Yes,4959-JOSRX
259,0.0,1,1.0,0.0,29.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.0,1228.65,No,5046-NUHWD
260,1.0,1,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,41.15,132.2,Yes,7273-TEFQD
261,1.0,1,0.0,0.0,13.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.9,1364.3,Yes,3606-TWKGI
262,1.0,1,1.0,0.0,57.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.85,4925.35,No,7529-ZDFXI
263,0.0,0,0.0,0.0,31.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,49.85,1520.1,No,7605-BDWDC
264,0.0,0,1.0,0.0,45.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,113.3,5032.25,No,1950-KSVVJ
265,0.0,0,1.0,1.0,61.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,88.1,5526.75,No,0123-CRBRT
266,1.0,0,0.0,0.0,50.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.9,1195.25,No,6292-TOSSS
267,0.0,1,0.0,0.0,19.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,105.0,2007.25,No,3197-ARFOY
268,1.0,0,0.0,0.0,59.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.35,1099.6,Yes,6323-AYBRX
269,0.0,0,1.0,0.0,71.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.25,1732.95,No,7014-ZZXAW
270,0.0,1,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,94.45,1511.2,Yes,4385-GZQXV
271,1.0,0,1.0,0.0,57.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,59.75,3450.15,No,7633-MVPUY
272,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,24.8,Yes,6366-ZGQGL
273,1.0,1,1.0,0.0,20.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,107.05,2172.05,No,4716-HHKQH
274,1.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.6,70.6,Yes,5940-AHUHD
275,1.0,0,1.0,0.0,5.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,85.4,401.1,Yes,6432-TWQLB
276,0.0,0,1.0,0.0,52.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.05,5624.85,Yes,4484-GLZOU
277,1.0,1,1.0,0.0,21.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,64.95,1339.8,No,3179-GBRWV
278,1.0,0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,55.0,771.95,No,8645-KWHJO
279,0.0,0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55,244.75,No,4130-MZLCC
280,0.0,0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.15,322.9,No,0314-TKOSI
281,0.0,0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.2,498.25,No,8229-MYEJZ
282,0.0,0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,25.4,25.4,No,2080-SRCDE
283,0.0,0,0.0,0.0,68.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.45,3687.75,No,9577-WJVCQ
284,1.0,0,1.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,95.15,1779.95,Yes,9512-UIBFX
285,0.0,0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.0,1783.6,No,6202-DYYFX
286,0.0,0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.35,927.15,No,3808-HFKDE
287,1.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,70.0,Yes,5583-SXDAG
288,1.0,1,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,606.55,Yes,3488-PGMQJ
289,1.0,0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.85,435.4,Yes,3580-REOAC
290,1.0,1,0.0,0.0,24.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.1,1712.7,Yes,7534-BFESC
291,1.0,0,0.0,0.0,35.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,61.2,2021.2,No,3727-OWVYD
292,1.0,0,1.0,1.0,23.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,86.8,1940.8,No,2294-SALNE
293,0.0,1,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,89.35,567.8,No,4847-TAJYI
294,0.0,0,0.0,0.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.7,220.35,No,1563-IWQEX
295,1.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.25,20.25,No,8203-XJZRC
296,0.0,0,1.0,1.0,71.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,76.05,5436.45,No,6556-DBKZF
297,1.0,1,1.0,0.0,35.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,3437.5,No,6851-WEFYX
298,1.0,0,1.0,1.0,40.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,74.55,3015.75,No,2985-JUUBZ
299,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,73.6,73.6,Yes,6390-DSAZX
300,1.0,0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,64.9,1509.8,No,0895-LMRSF
301,0.0,1,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.45,396.1,Yes,8098-LLAZX
302,1.0,0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,90.4,356.65,No,8266-VBFQL
303,0.0,0,1.0,1.0,68.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,60.3,4109.0,No,8181-YHCMF
304,1.0,0,0.0,1.0,38.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,81.85,3141.7,No,2240-HSJQD
305,1.0,0,1.0,1.0,52.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,24.8,1229.1,No,1248-DYXUB
306,1.0,1,1.0,0.0,32.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.9,2303.35,Yes,0265-EDXBD
307,1.0,0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,75.55,2054.4,No,4115-BNPJY
308,1.0,1,1.0,1.0,38.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,101.15,3741.85,No,3167-SNQPL
309,1.0,0,0.0,1.0,48.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,78.75,3682.45,No,4091-TVOCN
310,0.0,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.25,19.25,No,1098-TDVUQ
311,0.0,0,0.0,0.0,22.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,89.05,1886.25,No,7277-OZCGZ
